Entity,Code,Year,Productivity (PWT 9.1 (2019))
Japan,JPN,1986,18.919258
Japan,JPN,1987,20.112009
Japan,JPN,1988,21.929787
Japan,JPN,1989,23.405376
Japan,JPN,1990,25.24828
Japan,JPN,1991,26.535292
Japan,JPN,1992,27.870647
Japan,JPN,1993,29.123993
Japan,JPN,1994,30.292086
Japan,JPN,1995,31.839857
Japan,JPN,1996,33.418446
Japan,JPN,1997,33.877354
Japan,JPN,1998,34.128277
Japan,JPN,1999,34.958954
Japan,JPN,2000,35.987274
Japan,JPN,2001,36.063423
Japan,JPN,2002,36.683716
Japan,JPN,2003,37.241158
Japan,JPN,2004,37.814915
Japan,JPN,2005,38.687721
Japan,JPN,2006,38.737988
Japan,JPN,2007,39.345524
Japan,JPN,2008,39.054733
Japan,JPN,2009,38.6922
Japan,JPN,2010,40.082291
Japan,JPN,2011,39.667797
Japan,JPN,2012,40.031647
Japan,JPN,2013,40.966282
Japan,JPN,2014,41.293217
Japan,JPN,2015,42.423306
Japan,JPN,2016,42.93734
Japan,JPN,2017,43.353165
Latvia,LVA,1995,11.447538
Latvia,LVA,1996,11.439307
Latvia,LVA,1997,11.195974
Latvia,LVA,1998,11.794693
Latvia,LVA,1999,12.378227
Latvia,LVA,2000,13.533331
Latvia,LVA,2001,14.201197
Latvia,LVA,2002,14.782426
Latvia,LVA,2003,15.111043
Latvia,LVA,2004,16.044943
Latvia,LVA,2005,17.782686
Latvia,LVA,2006,17.810238
Latvia,LVA,2007,18.968021
Latvia,LVA,2008,18.979692
Latvia,LVA,2009,19.657207
Latvia,LVA,2010,21.776661
Latvia,LVA,2011,22.929264
Latvia,LVA,2012,23.571009
Latvia,LVA,2013,23.512043
Latvia,LVA,2014,24.644011
Latvia,LVA,2015,25.696749
Latvia,LVA,2016,26.077209
Latvia,LVA,2017,28.094965
Lithuania,LTU,1995,11.855721
Lithuania,LTU,1996,12.216553
Lithuania,LTU,1997,12.615856
Lithuania,LTU,1998,12.777075
Lithuania,LTU,1999,13.914318
Lithuania,LTU,2000,14.552949
Lithuania,LTU,2001,16.335327
Lithuania,LTU,2002,16.287048
Lithuania,LTU,2003,17.722256
Lithuania,LTU,2004,17.196552
Lithuania,LTU,2005,19.13722
Lithuania,LTU,2006,20.377287
Lithuania,LTU,2007,21.329887
Lithuania,LTU,2008,22.532894
Lithuania,LTU,2009,21.980915
Lithuania,LTU,2010,24.338167
Lithuania,LTU,2011,26.741983
Lithuania,LTU,2012,27.75699
Lithuania,LTU,2013,27.958414
Lithuania,LTU,2014,28.783911
Lithuania,LTU,2015,28.156935
Lithuania,LTU,2016,27.448
Lithuania,LTU,2017,29.458128
Luxembourg,LUX,1970,26.17909
Luxembourg,LUX,1971,24.564047
Luxembourg,LUX,1972,26.082056
Luxembourg,LUX,1973,29.065872
Luxembourg,LUX,1974,30.673882
Luxembourg,LUX,1975,26.647738
Luxembourg,LUX,1976,28.103693
Luxembourg,LUX,1977,28.668348
Luxembourg,LUX,1978,30.671824
Luxembourg,LUX,1979,31.933411
Luxembourg,LUX,1980,32.587322
Luxembourg,LUX,1981,31.709505
Luxembourg,LUX,1982,32.185116
Luxembourg,LUX,1983,32.248829
Luxembourg,LUX,1984,31.948193
Luxembourg,LUX,1985,31.132603
Luxembourg,LUX,1986,35.341984
Luxembourg,LUX,1987,35.540596
Luxembourg,LUX,1988,37.858936
Luxembourg,LUX,1989,41.161938
Luxembourg,LUX,1990,41.617321
Luxembourg,LUX,1991,44.977413
Luxembourg,LUX,1992,45.001858
Luxembourg,LUX,1993,47.300159
Luxembourg,LUX,1994,49.26022
Luxembourg,LUX,1995,48.09613
Luxembourg,LUX,1996,47.516258
Luxembourg,LUX,1997,50.361565
Luxembourg,LUX,1998,52.413074
Luxembourg,LUX,1999,56.052296
Luxembourg,LUX,2000,59.01926
Luxembourg,LUX,2001,53.063766
Luxembourg,LUX,2002,50.471725
Luxembourg,LUX,2003,48.430092
Luxembourg,LUX,2004,44.107048
Luxembourg,LUX,2005,55.301788
Luxembourg,LUX,2006,52.911804
Luxembourg,LUX,2007,53.687717
Luxembourg,LUX,2008,50.628395
Luxembourg,LUX,2009,48.239399
Luxembourg,LUX,2010,53.972374
Luxembourg,LUX,2011,50.240917
Luxembourg,LUX,2012,54.101482
Luxembourg,LUX,2013,52.159534
Luxembourg,LUX,2014,60.408566
Luxembourg,LUX,2015,64.46772
Luxembourg,LUX,2016,66.75119
Luxembourg,LUX,2017,68.358604
Malaysia,MYS,1970,4.7563233
Malaysia,MYS,1971,5.6276474
Malaysia,MYS,1972,5.8634524
Malaysia,MYS,1973,6.4009914
Malaysia,MYS,1974,6.8671517
Malaysia,MYS,1975,6.4251142
Malaysia,MYS,1976,6.9302616
Malaysia,MYS,1977,7.2435751
Malaysia,MYS,1978,7.493155
Malaysia,MYS,1979,7.8679495
Malaysia,MYS,1980,8.2849054
Malaysia,MYS,1981,8.3380098
Malaysia,MYS,1982,8.5668869
Malaysia,MYS,1983,8.7596397
Malaysia,MYS,1984,9.222353
Malaysia,MYS,1985,8.3986816
Malaysia,MYS,1986,7.6269732
Malaysia,MYS,1987,7.8760967
Malaysia,MYS,1988,8.3311663
Malaysia,MYS,1989,8.8379889
Malaysia,MYS,1990,9.4929838
Malaysia,MYS,1991,10.45625
Malaysia,MYS,1992,10.580027
Malaysia,MYS,1993,11.021991
Malaysia,MYS,1994,11.718343
Malaysia,MYS,1995,12.849292
Malaysia,MYS,1996,12.748937
Malaysia,MYS,1997,13.119807
Malaysia,MYS,1998,11.180703
Malaysia,MYS,1999,11.436366
Malaysia,MYS,2000,12.649364
Malaysia,MYS,2001,12.386515
Malaysia,MYS,2002,12.749137
Malaysia,MYS,2003,13.257806
Malaysia,MYS,2004,14.476154
Malaysia,MYS,2005,16.135464
Malaysia,MYS,2006,16.163841
Malaysia,MYS,2007,17.608519
Malaysia,MYS,2008,19.780594
Malaysia,MYS,2009,18.132915
Malaysia,MYS,2010,18.19565
Malaysia,MYS,2011,19.913088
Malaysia,MYS,2012,20.517605
Malaysia,MYS,2013,20.846027
Malaysia,MYS,2014,20.827621
Malaysia,MYS,2015,20.386311
Malaysia,MYS,2016,20.853537
Malaysia,MYS,2017,21.680056
Malta,MLT,1994,17.554043
Malta,MLT,1995,16.954967
Malta,MLT,1996,16.710199
Malta,MLT,1997,19.198071
Malta,MLT,1998,19.856926
Malta,MLT,1999,20.92001
Malta,MLT,2000,25.952534
Malta,MLT,2001,23.714428
Malta,MLT,2002,23.616001
Malta,MLT,2003,25.283684
Malta,MLT,2004,25.016579
Malta,MLT,2005,27.146441
Malta,MLT,2006,26.248434
Malta,MLT,2007,27.107523
Malta,MLT,2008,26.367662
Malta,MLT,2009,26.293644
Malta,MLT,2010,27.713211
Malta,MLT,2011,28.098928
Malta,MLT,2012,28.33428
Malta,MLT,2013,27.474531
Malta,MLT,2014,27.140625
Malta,MLT,2015,31.942499
Malta,MLT,2016,30.936943
Malta,MLT,2017,32.872604
Mexico,MEX,1950,6.6334438
Mexico,MEX,1951,7.1002359
Mexico,MEX,1952,7.3209052
Mexico,MEX,1953,7.1446204
Mexico,MEX,1954,7.841713
Mexico,MEX,1955,8.3944101
Mexico,MEX,1956,8.8614349
Mexico,MEX,1957,9.3961611
Mexico,MEX,1958,9.7225962
Mexico,MEX,1959,9.8430424
Mexico,MEX,1960,10.439363
Mexico,MEX,1961,10.500389
Mexico,MEX,1962,10.654336
Mexico,MEX,1963,11.362803
Mexico,MEX,1964,12.597512
Mexico,MEX,1965,12.950069
Mexico,MEX,1966,13.396132
Mexico,MEX,1967,13.743291
Mexico,MEX,1968,14.553264
Mexico,MEX,1969,14.728601
Mexico,MEX,1970,15.225048
Mexico,MEX,1971,15.048581
Mexico,MEX,1972,15.439597
Mexico,MEX,1973,15.817816
Mexico,MEX,1974,15.92158
Mexico,MEX,1975,15.767284
Mexico,MEX,1976,15.923294
Mexico,MEX,1977,15.84034
Mexico,MEX,1978,16.499266
Mexico,MEX,1979,17.185856
Mexico,MEX,1980,17.825411
Mexico,MEX,1981,18.711941
Mexico,MEX,1982,17.919704
Mexico,MEX,1983,16.78401
Mexico,MEX,1984,16.711336
Mexico,MEX,1985,16.090073
Mexico,MEX,1986,14.666319
Mexico,MEX,1987,14.437977
Mexico,MEX,1988,14.059903
Mexico,MEX,1989,14.081478
Mexico,MEX,1990,14.497779
Mexico,MEX,1991,14.705164
Mexico,MEX,1992,14.818975
Mexico,MEX,1993,15.972627
Mexico,MEX,1994,16.254641
Mexico,MEX,1995,13.234575
Mexico,MEX,1996,12.920805
Mexico,MEX,1997,13.084893
Mexico,MEX,1998,13.897405
Mexico,MEX,1999,14.024827
Mexico,MEX,2000,14.652164
Mexico,MEX,2001,14.764512
Mexico,MEX,2002,14.336505
Mexico,MEX,2003,14.220852
Mexico,MEX,2004,14.684646
Mexico,MEX,2005,15.436988
Mexico,MEX,2006,15.513893
Mexico,MEX,2007,15.823824
Mexico,MEX,2008,15.835861
Mexico,MEX,2009,15.435143
Mexico,MEX,2010,15.391223
Mexico,MEX,2011,16.635841
Mexico,MEX,2012,16.627001
Mexico,MEX,2013,17.227352
Mexico,MEX,2014,18.125242
Mexico,MEX,2015,17.509512
Mexico,MEX,2016,17.575348
Mexico,MEX,2017,17.716841
Myanmar,MMR,1970,0.6536115
Myanmar,MMR,1971,0.65674
Myanmar,MMR,1972,0.6342771
Myanmar,MMR,1973,0.6224697
Myanmar,MMR,1974,0.6209127
Myanmar,MMR,1975,0.6271065
Myanmar,MMR,1976,0.6276598
Myanmar,MMR,1977,0.6217685
Myanmar,MMR,1978,0.6172441
Myanmar,MMR,1979,0.6237844
Myanmar,MMR,1980,0.6601874
Myanmar,MMR,1981,0.6823441
Myanmar,MMR,1982,0.7120338
Myanmar,MMR,1983,0.7272512
Myanmar,MMR,1984,0.7576739
Myanmar,MMR,1985,0.7525248
Myanmar,MMR,1986,0.7277279
Myanmar,MMR,1987,0.6852441
Myanmar,MMR,1988,0.5816349
Myanmar,MMR,1989,0.5827593
Myanmar,MMR,1990,0.6224836
Myanmar,MMR,1991,0.5913529
Myanmar,MMR,1992,0.6231291
Myanmar,MMR,1993,0.7904139
Myanmar,MMR,1994,0.7511323
Myanmar,MMR,1995,0.8226937
Myanmar,MMR,1996,0.8131406
Myanmar,MMR,1997,0.7953779
Myanmar,MMR,1998,0.9169052
Myanmar,MMR,1999,0.8720253
Myanmar,MMR,2000,0.8363698
Myanmar,MMR,2001,0.8809705
Myanmar,MMR,2002,0.8813392
Myanmar,MMR,2003,1.0113103
Myanmar,MMR,2004,1.0757315
Myanmar,MMR,2005,1.215257
Myanmar,MMR,2006,1.3462602
Myanmar,MMR,2007,1.5040795
Myanmar,MMR,2008,1.7614514
Myanmar,MMR,2009,1.9171978
Myanmar,MMR,2010,2.4152381
Myanmar,MMR,2011,2.7545233
Myanmar,MMR,2012,3.0306535
Myanmar,MMR,2013,3.4592371
Myanmar,MMR,2014,3.7327595
Myanmar,MMR,2015,3.8348627
Myanmar,MMR,2016,3.8518491
Myanmar,MMR,2017,4.0099111
Netherlands,NLD,1950,9.3215342
Netherlands,NLD,1951,9.804594
Netherlands,NLD,1952,10.153689
Netherlands,NLD,1953,10.873291
Netherlands,NLD,1954,11.30118
Netherlands,NLD,1955,12.134967
Netherlands,NLD,1956,12.518307
Netherlands,NLD,1957,13.009415
Netherlands,NLD,1958,13.175454
Netherlands,NLD,1959,13.893889
Netherlands,NLD,1960,15.040569
Netherlands,NLD,1961,15.180079
Netherlands,NLD,1962,15.550998
Netherlands,NLD,1963,15.485806
Netherlands,NLD,1964,16.995474
Netherlands,NLD,1965,17.586653
Netherlands,NLD,1966,17.790512
Netherlands,NLD,1967,18.845137
Netherlands,NLD,1968,19.910612
Netherlands,NLD,1969,19.845654
Netherlands,NLD,1970,21.203167
Netherlands,NLD,1971,22.55757
Netherlands,NLD,1972,23.58111
Netherlands,NLD,1973,25.39744
Netherlands,NLD,1974,28.335426
Netherlands,NLD,1975,28.897024
Netherlands,NLD,1976,30.401934
Netherlands,NLD,1977,31.135162
Netherlands,NLD,1978,32.1604
Netherlands,NLD,1979,32.869022
Netherlands,NLD,1980,33.761421
Netherlands,NLD,1981,32.996433
Netherlands,NLD,1982,32.85379
Netherlands,NLD,1983,33.526943
Netherlands,NLD,1984,34.072514
Netherlands,NLD,1985,33.021484
Netherlands,NLD,1986,34.058048
Netherlands,NLD,1987,34.184204
Netherlands,NLD,1988,35.000015
Netherlands,NLD,1989,35.658237
Netherlands,NLD,1990,36.973812
Netherlands,NLD,1991,37.697166
Netherlands,NLD,1992,37.567348
Netherlands,NLD,1993,38.959568
Netherlands,NLD,1994,39.587971
Netherlands,NLD,1995,40.318356
Netherlands,NLD,1996,40.727177
Netherlands,NLD,1997,42.674381
Netherlands,NLD,1998,43.165665
Netherlands,NLD,1999,45.329002
Netherlands,NLD,2000,49.454227
Netherlands,NLD,2001,49.577644
Netherlands,NLD,2002,49.88224
Netherlands,NLD,2003,50.48254
Netherlands,NLD,2004,51.226521
Netherlands,NLD,2005,58.245831
Netherlands,NLD,2006,58.464386
Netherlands,NLD,2007,60.577805
Netherlands,NLD,2008,62.078987
Netherlands,NLD,2009,57.816067
Netherlands,NLD,2010,58.601719
Netherlands,NLD,2011,59.323879
Netherlands,NLD,2012,61.029037
Netherlands,NLD,2013,65.256027
Netherlands,NLD,2014,61.949635
Netherlands,NLD,2015,60.876217
Netherlands,NLD,2016,59.382244
Netherlands,NLD,2017,61.431767
New Zealand,NZL,1970,18.008009
New Zealand,NZL,1971,18.432245
New Zealand,NZL,1972,19.261206
New Zealand,NZL,1973,20.451082
New Zealand,NZL,1974,20.542311
New Zealand,NZL,1975,19.615709
New Zealand,NZL,1976,20.044687
New Zealand,NZL,1977,19.238613
New Zealand,NZL,1978,17.972296
New Zealand,NZL,1979,17.837635
New Zealand,NZL,1980,17.87315
New Zealand,NZL,1981,18.812466
New Zealand,NZL,1982,19.006144
New Zealand,NZL,1983,20.279037
New Zealand,NZL,1984,21.046213
New Zealand,NZL,1985,20.248075
New Zealand,NZL,1986,21.49567
New Zealand,NZL,1987,22.277056
New Zealand,NZL,1988,24.169104
New Zealand,NZL,1989,25.209368
New Zealand,NZL,1990,25.415318
New Zealand,NZL,1991,25.473747
New Zealand,NZL,1992,25.87232
New Zealand,NZL,1993,26.368521
New Zealand,NZL,1994,26.942753
New Zealand,NZL,1995,27.271931
New Zealand,NZL,1996,27.969702
New Zealand,NZL,1997,29.011072
New Zealand,NZL,1998,29.633595
New Zealand,NZL,1999,30.698193
New Zealand,NZL,2000,30.599773
New Zealand,NZL,2001,30.917597
New Zealand,NZL,2002,30.903254
New Zealand,NZL,2003,31.271137
New Zealand,NZL,2004,30.317465
New Zealand,NZL,2005,30.880188
New Zealand,NZL,2006,30.932262
New Zealand,NZL,2007,32.86245
New Zealand,NZL,2008,33.118595
New Zealand,NZL,2009,34.373581
New Zealand,NZL,2010,35.145561
New Zealand,NZL,2011,36.16444
New Zealand,NZL,2012,36.60627
New Zealand,NZL,2013,37.645927
New Zealand,NZL,2014,38.48402
New Zealand,NZL,2015,38.5625
New Zealand,NZL,2016,39.368458
New Zealand,NZL,2017,38.800846
Nigeria,NGA,2010,7.9915104
Nigeria,NGA,2011,8.203433
Nigeria,NGA,2012,9.1184845
Nigeria,NGA,2013,9.0460615
Nigeria,NGA,2014,8.9847279
Nigeria,NGA,2015,8.8187447
Nigeria,NGA,2016,7.1218705
Nigeria,NGA,2017,6.8703432
Norway,NOR,1950,8.4999638
Norway,NOR,1951,8.9981871
Norway,NOR,1952,9.4967155
Norway,NOR,1953,10.025637
Norway,NOR,1954,10.34576
Norway,NOR,1955,10.744579
Norway,NOR,1956,11.217801
Norway,NOR,1957,11.802495
Norway,NOR,1958,11.903381
Norway,NOR,1959,12.274018
Norway,NOR,1960,12.508367
Norway,NOR,1961,13.142096
Norway,NOR,1962,13.410333
Norway,NOR,1963,13.879857
Norway,NOR,1964,14.631478
Norway,NOR,1965,15.677475
Norway,NOR,1966,16.167313
Norway,NOR,1967,17.24033
Norway,NOR,1968,18.22472
Norway,NOR,1969,19.268667
Norway,NOR,1970,15.699322
Norway,NOR,1971,16.908928
Norway,NOR,1972,18.865122
Norway,NOR,1973,19.453407
Norway,NOR,1974,21.205976
Norway,NOR,1975,23.493271
Norway,NOR,1976,26.105289
Norway,NOR,1977,26.79162
Norway,NOR,1978,29.11027
Norway,NOR,1979,30.945147
Norway,NOR,1980,32.188869
Norway,NOR,1981,32.270409
Norway,NOR,1982,32.196674
Norway,NOR,1983,33.901089
Norway,NOR,1984,35.842377
Norway,NOR,1985,35.301304
Norway,NOR,1986,33.138279
Norway,NOR,1987,33.923038
Norway,NOR,1988,32.681862
Norway,NOR,1989,35.029922
Norway,NOR,1990,39.263771
Norway,NOR,1991,39.801662
Norway,NOR,1992,40.874657
Norway,NOR,1993,41.115425
Norway,NOR,1994,42.212753
Norway,NOR,1995,45.056938
Norway,NOR,1996,49.827129
Norway,NOR,1997,51.312538
Norway,NOR,1998,47.631477
Norway,NOR,1999,52.764805
Norway,NOR,2000,65.822556
Norway,NOR,2001,67.511391
Norway,NOR,2002,65.42881
Norway,NOR,2003,71.975746
Norway,NOR,2004,75.303345
Norway,NOR,2005,92.042786
Norway,NOR,2006,97.2388
Norway,NOR,2007,94.310295
Norway,NOR,2008,103.7504
Norway,NOR,2009,89.443871
Norway,NOR,2010,96.927681
Norway,NOR,2011,105.88589
Norway,NOR,2012,109.77214
Norway,NOR,2013,107.97221
Norway,NOR,2014,99.664436
Norway,NOR,2015,83.146919
Norway,NOR,2016,79.052994
Norway,NOR,2017,80.832024
Pakistan,PAK,1970,3.0347986
Pakistan,PAK,1971,2.9374449
Pakistan,PAK,1972,3.0468557
Pakistan,PAK,1973,3.0612679
Pakistan,PAK,1974,3.0343907
Pakistan,PAK,1975,2.9860702
Pakistan,PAK,1976,3.0757358
Pakistan,PAK,1977,3.0865226
Pakistan,PAK,1978,3.2152219
Pakistan,PAK,1979,3.2858694
Pakistan,PAK,1980,3.4849205
Pakistan,PAK,1981,3.6051576
Pakistan,PAK,1982,3.6653032
Pakistan,PAK,1983,3.8176045
Pakistan,PAK,1984,3.86764
Pakistan,PAK,1985,4.0114732
Pakistan,PAK,1986,4.1029687
Pakistan,PAK,1987,4.1662159
Pakistan,PAK,1988,4.4611816
Pakistan,PAK,1989,4.5270109
Pakistan,PAK,1990,4.3950729
Pakistan,PAK,1991,4.4460163
Pakistan,PAK,1992,4.5291357
Pakistan,PAK,1993,4.4366207
Pakistan,PAK,1994,4.4411349
Pakistan,PAK,1995,4.6345468
Pakistan,PAK,1996,4.8694453
Pakistan,PAK,1997,4.6896267
Pakistan,PAK,1998,4.7048235
Pakistan,PAK,1999,4.7043395
Pakistan,PAK,2000,4.9108515
Pakistan,PAK,2001,4.8996067
Pakistan,PAK,2002,4.933825
Pakistan,PAK,2003,4.9542279
Pakistan,PAK,2004,5.1384668
Pakistan,PAK,2005,5.6253428
Pakistan,PAK,2006,5.7707
Pakistan,PAK,2007,6.1128249
Pakistan,PAK,2008,6.3127513
Pakistan,PAK,2009,6.5133333
Pakistan,PAK,2010,6.7230115
Pakistan,PAK,2011,7.0688071
Pakistan,PAK,2012,7.1446867
Pakistan,PAK,2013,7.2425332
Pakistan,PAK,2014,7.5533972
Pakistan,PAK,2015,7.6864133
Pakistan,PAK,2016,7.8258204
Pakistan,PAK,2017,8.1883068
Peru,PER,1950,2.6272032
Peru,PER,1951,2.7758014
Peru,PER,1952,2.8786111
Peru,PER,1953,2.9714112
Peru,PER,1954,3.0996504
Peru,PER,1955,3.2029545
Peru,PER,1956,3.2522697
Peru,PER,1957,3.4455953
Peru,PER,1958,3.336787
Peru,PER,1959,3.3404062
Peru,PER,1960,3.6187081
Peru,PER,1961,3.8177428
Peru,PER,1962,4.0950212
Peru,PER,1963,4.2594275
Peru,PER,1964,4.4751191
Peru,PER,1965,4.6956964
Peru,PER,1966,4.9764743
Peru,PER,1967,5.1424251
Peru,PER,1968,5.0471034
Peru,PER,1969,5.2071528
Peru,PER,1970,5.2877631
Peru,PER,1971,5.3984265
Peru,PER,1972,5.3394804
Peru,PER,1973,5.6065001
Peru,PER,1974,5.8918033
Peru,PER,1975,6.0582299
Peru,PER,1976,5.9483895
Peru,PER,1977,5.7643752
Peru,PER,1978,5.5086565
Peru,PER,1979,5.527545
Peru,PER,1980,5.8584342
Peru,PER,1981,6.1370044
Peru,PER,1982,6.001986
Peru,PER,1983,5.2965035
Peru,PER,1984,5.3520236
Peru,PER,1985,5.247057
Peru,PER,1986,5.5740142
Peru,PER,1987,6.0333061
Peru,PER,1988,5.6993794
Peru,PER,1989,4.6590481
Peru,PER,1990,4.5957327
Peru,PER,1991,4.4967074
Peru,PER,1992,4.5993495
Peru,PER,1993,4.7600169
Peru,PER,1994,5.290617
Peru,PER,1995,5.6529398
Peru,PER,1996,5.7608423
Peru,PER,1997,6.0271225
Peru,PER,1998,5.6625757
Peru,PER,1999,5.6105671
Peru,PER,2000,5.1932569
Peru,PER,2001,5.2105575
Peru,PER,2002,5.3580718
Peru,PER,2003,5.6131239
Peru,PER,2004,5.9544873
Peru,PER,2005,6.4885759
Peru,PER,2006,7.0596633
Peru,PER,2007,7.580441
Peru,PER,2008,8.1551056
Peru,PER,2009,8.1626272
Peru,PER,2010,9.2393875
Peru,PER,2011,10.031083
Peru,PER,2012,10.476438
Peru,PER,2013,10.791739
Peru,PER,2014,11.031838
Peru,PER,2015,10.910213
Peru,PER,2016,11.112116
Peru,PER,2017,11.187585
Philippines,PHL,1970,3.6095529
Philippines,PHL,1971,3.5569344
Philippines,PHL,1972,3.5917156
Philippines,PHL,1973,3.7365446
Philippines,PHL,1974,3.8301911
Philippines,PHL,1975,4.0898266
Philippines,PHL,1976,4.3337464
Philippines,PHL,1977,4.3143649
Philippines,PHL,1978,4.2922134
Philippines,PHL,1979,4.1474032
Philippines,PHL,1980,4.5457911
Philippines,PHL,1981,4.532084
Philippines,PHL,1982,4.6646986
Philippines,PHL,1983,4.4522271
Philippines,PHL,1984,4.0170178
Philippines,PHL,1985,3.6887505
Philippines,PHL,1986,3.7764032
Philippines,PHL,1987,4.0775466
Philippines,PHL,1988,4.4114475
Philippines,PHL,1989,4.6352243
Philippines,PHL,1990,5.0231724
Philippines,PHL,1991,4.9968767
Philippines,PHL,1992,5.0487804
Philippines,PHL,1993,5.3014932
Philippines,PHL,1994,5.7162118
Philippines,PHL,1995,6.2169986
Philippines,PHL,1996,6.5327673
Philippines,PHL,1997,6.6125526
Philippines,PHL,1998,6.0313096
Philippines,PHL,1999,5.6679535
Philippines,PHL,2000,5.880661
Philippines,PHL,2001,5.6131778
Philippines,PHL,2002,5.5719724
Philippines,PHL,2003,5.5593014
Philippines,PHL,2004,5.5342922
Philippines,PHL,2005,5.5881262
Philippines,PHL,2006,5.8933158
Philippines,PHL,2007,6.1514235
Philippines,PHL,2008,6.4201455
Philippines,PHL,2009,6.490972
Philippines,PHL,2010,6.9427061
Philippines,PHL,2011,7.3528395
Philippines,PHL,2012,7.5580559
Philippines,PHL,2013,8.0290146
Philippines,PHL,2014,8.3025208
Philippines,PHL,2015,8.5515108
Philippines,PHL,2016,8.9257526
Philippines,PHL,2017,9.6389256
Poland,POL,1993,11.950162
Poland,POL,1994,12.641659
Poland,POL,1995,13.709008
Poland,POL,1996,14.599551
Poland,POL,1997,15.165374
Poland,POL,1998,15.562293
Poland,POL,1999,16.568731
Poland,POL,2000,17.343266
Poland,POL,2001,17.793726
Poland,POL,2002,18.814718
Poland,POL,2003,19.16564
Poland,POL,2004,19.659519
Poland,POL,2005,20.315781
Poland,POL,2006,20.411503
Poland,POL,2007,21.269712
Poland,POL,2008,21.903019
Poland,POL,2009,22.790068
Poland,POL,2010,25.73745
Poland,POL,2011,27.43997
Poland,POL,2012,28.418705
Poland,POL,2013,28.529173
Poland,POL,2014,28.346479
Poland,POL,2015,29.156763
Poland,POL,2016,29.509626
Poland,POL,2017,31.061352
Portugal,PRT,1950,3.0793178
Portugal,PRT,1951,3.4267573
Portugal,PRT,1952,3.5581932
Portugal,PRT,1953,3.7327213
Portugal,PRT,1954,3.8813853
Portugal,PRT,1955,4.0136628
Portugal,PRT,1956,4.1867156
Portugal,PRT,1957,4.4951367
Portugal,PRT,1958,4.4093218
Portugal,PRT,1959,4.6563468
Portugal,PRT,1960,4.9707599
Portugal,PRT,1961,5.2671556
Portugal,PRT,1962,5.6824179
Portugal,PRT,1963,6.0668659
Portugal,PRT,1964,6.3661032
Portugal,PRT,1965,6.8736205
Portugal,PRT,1966,7.1176395
Portugal,PRT,1967,7.7457638
Portugal,PRT,1968,8.8887825
Portugal,PRT,1969,9.2621365
Portugal,PRT,1970,9.8662033
Portugal,PRT,1971,10.295086
Portugal,PRT,1972,11.038831
Portugal,PRT,1973,12.198849
Portugal,PRT,1974,11.498528
Portugal,PRT,1975,10.578391
Portugal,PRT,1976,11.195163
Portugal,PRT,1977,11.652396
Portugal,PRT,1978,11.946731
Portugal,PRT,1979,12.377824
Portugal,PRT,1980,12.648607
Portugal,PRT,1981,12.59174
Portugal,PRT,1982,12.712745
Portugal,PRT,1983,11.942002
Portugal,PRT,1984,11.603941
Portugal,PRT,1985,11.929058
Portugal,PRT,1986,13.182607
Portugal,PRT,1987,13.812022
Portugal,PRT,1988,14.755192
Portugal,PRT,1989,15.207797
Portugal,PRT,1990,15.903026
Portugal,PRT,1991,16.744692
Portugal,PRT,1992,17.260923
Portugal,PRT,1993,18.13957
Portugal,PRT,1994,19.390543
Portugal,PRT,1995,19.881763
Portugal,PRT,1996,20.074362
Portugal,PRT,1997,21.264364
Portugal,PRT,1998,21.652475
Portugal,PRT,1999,22.700914
Portugal,PRT,2000,23.453257
Portugal,PRT,2001,23.206509
Portugal,PRT,2002,23.294003
Portugal,PRT,2003,23.493219
Portugal,PRT,2004,23.545559
Portugal,PRT,2005,25.994442
Portugal,PRT,2006,27.243927
Portugal,PRT,2007,27.564116
Portugal,PRT,2008,27.551277
Portugal,PRT,2009,27.826616
Portugal,PRT,2010,29.439457
Portugal,PRT,2011,29.378988
Portugal,PRT,2012,30.544796
Portugal,PRT,2013,31.445803
Portugal,PRT,2014,31.280638
Portugal,PRT,2015,31.738722
Portugal,PRT,2016,29.084703
Portugal,PRT,2017,27.799564
Romania,ROU,1995,8.1923733
Romania,ROU,1996,8.7196503
Romania,ROU,1997,8.2047825
Romania,ROU,1998,8.2504501
Romania,ROU,1999,8.3982477
Romania,ROU,2000,8.7063255
Romania,ROU,2001,9.5553093
Romania,ROU,2002,10.95467
Romania,ROU,2003,11.721263
Romania,ROU,2004,13.270844
Romania,ROU,2005,14.113142
Romania,ROU,2006,15.952578
Romania,ROU,2007,17.815891
Romania,ROU,2008,20.684237
Romania,ROU,2009,20.887705
Romania,ROU,2010,21.623081
Romania,ROU,2011,22.214352
Romania,ROU,2012,25.799992
Romania,ROU,2013,26.24255
Romania,ROU,2014,26.77807
Romania,ROU,2015,28.864254
Romania,ROU,2016,31.298994
Romania,ROU,2017,33.353191
Russia,RUS,1992,14.701906
Russia,RUS,1993,12.767162
Russia,RUS,1994,11.463222
Russia,RUS,1995,11.096526
Russia,RUS,1996,10.898945
Russia,RUS,1997,10.456717
Russia,RUS,1998,9.6346426
Russia,RUS,1999,9.1317472
Russia,RUS,2000,10.204453
Russia,RUS,2001,10.387738
Russia,RUS,2002,10.503565
Russia,RUS,2003,11.435592
Russia,RUS,2004,12.828995
Russia,RUS,2005,14.696248
Russia,RUS,2006,17.05549
Russia,RUS,2007,19.792637
Russia,RUS,2008,22.57509
Russia,RUS,2009,20.676634
